year,movie_name,finance,dollars
2008,Blindness,domgross,3073392
2008,Blindness,intgross,20052958
2008,Bolt,budget,150000000
2008,Bolt,domgross,114053759
2008,Bolt,intgross,313953759
2008,Burn After Reading,budget,37000000
2008,Burn After Reading,domgross,60355347
2008,Burn After Reading,intgross,163415735
2008,Changeling,budget,55000000
2008,Changeling,domgross,35739802
2008,Changeling,intgross,113805580
2008,Che: Part One,budget,58000000
2008,Che: Part One,domgross,293708
2008,Che: Part One,intgross,30118557
2008,City of Ember,budget,38000000
2008,City of Ember,domgross,7871693
2008,City of Ember,intgross,11817059
2008,Cloverfield,budget,25000000
2008,Cloverfield,domgross,80048433
2008,Cloverfield,intgross,170764033
2008,Day of the Dead,budget,18000000
2008,Day of the Dead,domgross,NA
2008,Day of the Dead,intgross,NA
2008,Death Race,budget,65000000
2008,Death Race,domgross,36316032
2008,Death Race,intgross,72516819
2008,Defiance,budget,50000000
2008,Defiance,domgross,28644813
2008,Defiance,intgross,42268745
2008,"Definitely, Maybe",budget,7000000
2008,"Definitely, Maybe",domgross,32241649
2008,"Definitely, Maybe",intgross,55863786
2008,Doomsday,budget,33000000
2008,Doomsday,domgross,11008770
2008,Doomsday,intgross,21621188
2008,Doubt,budget,20000000
2008,Doubt,domgross,33446470
2008,Doubt,intgross,50946957
2008,Eagle Eye,budget,80000000
2008,Eagle Eye,domgross,101440743
2008,Eagle Eye,intgross,178066569
2008,Easy Virtue,budget,14000000
2008,Easy Virtue,domgross,2656784
2008,Easy Virtue,intgross,12656784
2008,Fireproof,budget,500000
2008,Fireproof,domgross,33456317
2008,Fireproof,intgross,33473297
2008,Fly Me to the Moon,budget,25000000
2008,Fly Me to the Moon,domgross,14543943
2008,Fly Me to the Moon,intgross,57546746
2008,Forgetting Sarah Marshall,budget,30000000
2008,Forgetting Sarah Marshall,domgross,63172463
2008,Forgetting Sarah Marshall,intgross,105173042
2008,Four Christmases,budget,80000000
2008,Four Christmases,domgross,120146040
2008,Four Christmases,intgross,163546040
2008,Frost/Nixon,budget,29000000
2008,Frost/Nixon,domgross,18622031
2008,Frost/Nixon,intgross,28144586
2008,Frozen River,budget,1000000
2008,Frozen River,domgross,2511476
2008,Frozen River,intgross,6030129
2008,Gake no ue no Ponyo,budget,34000000
2008,Gake no ue no Ponyo,domgross,15090399
2008,Gake no ue no Ponyo,intgross,205312666
2008,Ghost Town,budget,20000000
2008,Ghost Town,domgross,13252641
2008,Ghost Town,intgross,26612350
2008,Gran Torino,budget,25000000
2008,Gran Torino,domgross,148095302
2008,Gran Torino,intgross,274543085
2008,Hamlet 2,budget,9000000
2008,Hamlet 2,domgross,4886216
2008,Hamlet 2,intgross,4898285
2008,Hancock,budget,150000000
2008,Hancock,domgross,227946274
2008,Hancock,intgross,624346274
2008,Herb &amp; Dorothy,budget,82500000
2008,Herb &amp; Dorothy,domgross,75986503
2008,Herb &amp; Dorothy,intgross,160388063
2008,High School Musical 3: Senior Year,budget,11000000
2008,High School Musical 3: Senior Year,domgross,90559416
2008,High School Musical 3: Senior Year,intgross,274392880
2008,Igor,budget,30000000
2008,Igor,domgross,19528602
2008,Igor,intgross,31013349
2008,In Bruges,budget,15000000
2008,In Bruges,domgross,7800825
2008,In Bruges,intgross,34533783
2008,Indiana Jones and the Kingdom of the Crystal Skull,budget,185000000
2008,Indiana Jones and the Kingdom of the Crystal Skull,domgross,317023851
2008,Indiana Jones and the Kingdom of the Crystal Skull,intgross,786558145
2008,Inkheart,budget,60000000
2008,Inkheart,domgross,17303424
2008,Inkheart,intgross,58051454
2008,Iron Man,budget,186000000
2008,Iron Man,domgross,318604126
2008,Iron Man,intgross,582443126
2008,Journey to the Center of the Earth,budget,45000000
2008,Journey to the Center of the Earth,domgross,101704370
2008,Journey to the Center of the Earth,intgross,240904370
2008,Jumper,budget,82500000
2008,Jumper,domgross,81168265
2008,Jumper,intgross,223113205
2008,Kung Fu Panda,budget,130000000
2008,Kung Fu Panda,domgross,215434591
2008,Kung Fu Panda,intgross,631910531
2008,L&aring;t den r&auml;tte komma in (Let the Right One In),budget,4500000
2008,L&aring;t den r&auml;tte komma in (Let the Right One In),domgross,2122085
2008,L&aring;t den r&auml;tte komma in (Let the Right One In),intgross,12247682
2008,Made of Honor,budget,40000000
2008,Made of Honor,domgross,46012734
2008,Made of Honor,intgross,106548738
2008,Max Payne,budget,35000000
2008,Max Payne,domgross,40687294
2008,Max Payne,intgross,85761789
2008,Meet Dave,budget,60000000
2008,Meet Dave,domgross,11803254
2008,Meet Dave,intgross,50648806
2008,Milk,budget,20000000
2008,Milk,domgross,31841299
2008,Milk,intgross,57293371
2008,Miracle at St. Anna,budget,45000000
2008,Miracle at St. Anna,domgross,7916887
2008,Miracle at St. Anna,intgross,9110458
2008,Nick and Norah&#39;s Infinite Playlist,budget,10000000
2008,Nick and Norah&#39;s Infinite Playlist,domgross,31487293
2008,Nick and Norah&#39;s Infinite Playlist,intgross,33544594
2008,Nim&#39;s Island,budget,37000000
2008,Nim&#39;s Island,domgross,48006762
2008,Nim&#39;s Island,intgross,94081683
2008,Pineapple Express,budget,26000000
2008,Pineapple Express,domgross,87341380
2008,Pineapple Express,intgross,101549277
2008,Pontypool,budget,1500000
2008,Pontypool,domgross,3865
2008,Pontypool,intgross,31916
2008,Possession,budget,25000000
2008,Possession,domgross,10103647
2008,Possession,intgross,14805812
2008,Prom Night,budget,18000000
2008,Prom Night,domgross,43869350
2008,Prom Night,intgross,57109687
2008,Quantum of Solace,budget,230000000
2008,Quantum of Solace,domgross,169368427
2008,Quantum of Solace,intgross,591692078
2008,Quarantine,budget,12000000
2008,Quarantine,domgross,31691811
2008,Quarantine,intgross,41291811
2008,Rachel Getting Married,budget,12000000
2008,Rachel Getting Married,domgross,12796861
2008,Rachel Getting Married,intgross,13326864
2008,Revolutionary Road,budget,45000000
2008,Revolutionary Road,domgross,22911480
2008,Revolutionary Road,intgross,79564960
2008,RocknRolla,budget,18000000
2008,RocknRolla,domgross,5700626
2008,RocknRolla,intgross,27794339
2008,Seven Pounds,budget,54000000
2008,Seven Pounds,domgross,69951824
2008,Seven Pounds,intgross,166617328
2008,Sex and the City,budget,57500000
2008,Sex and the City,domgross,152647258
2008,Sex and the City,intgross,415247258
2008,Slumdog Millionaire,budget,14000000
2008,Slumdog Millionaire,domgross,141319928
2008,Slumdog Millionaire,intgross,384519665
2008,Speed Racer,budget,120000000
2008,Speed Racer,domgross,43945766
2008,Speed Racer,intgross,93394462
2008,Stargate: The Ark of Truth,budget,7000000
2008,Stargate: The Ark of Truth,domgross,NA
2008,Stargate: The Ark of Truth,intgross,NA
2008,Step Brothers,budget,65000000
2008,Step Brothers,domgross,100468793
2008,Step Brothers,intgross,128468793
2008,Sunshine Cleaning,budget,5000000
2008,Sunshine Cleaning,domgross,12062558
2008,Sunshine Cleaning,intgross,16462558
2008,"Synecdoche, New York",budget,20000000
2008,"Synecdoche, New York",domgross,3083538
2008,"Synecdoche, New York",intgross,4383538
2008,Taken,budget,25000000
2008,Taken,domgross,145000989
2008,Taken,intgross,226941585
2008,The Bank Job,budget,20000000
2008,The Bank Job,domgross,30060660
2008,The Bank Job,intgross,66143005
2008,The Brothers Bloom,budget,20000000
2008,The Brothers Bloom,domgross,3531756
2008,The Brothers Bloom,intgross,5531756
2008,The Chronicles of Narnia: Prince Caspian,budget,225000000
2008,The Chronicles of Narnia: Prince Caspian,domgross,141621490
2008,The Chronicles of Narnia: Prince Caspian,intgross,419490286
2008,The Curious Case of Benjamin Button,budget,160000000
2008,The Curious Case of Benjamin Button,domgross,127509326
2008,The Curious Case of Benjamin Button,intgross,329809326
2008,The Dark Knight,budget,185000000
2008,The Dark Knight,domgross,533345358
2008,The Dark Knight,intgross,1002891358
2008,The Day the Earth Stood Still,budget,80000000
2008,The Day the Earth Stood Still,domgross,79366978
2008,The Day the Earth Stood Still,intgross,233066978
2008,The Eye,budget,12000000
2008,The Eye,domgross,31418697
2008,The Eye,intgross,56918697
2008,The Forbidden Kingdom,budget,55000000
2008,The Forbidden Kingdom,domgross,52075270
2008,The Forbidden Kingdom,intgross,129075270
2008,The House Bunny,budget,25000000
2008,The House Bunny,domgross,48237389
2008,The House Bunny,intgross,70237389
2008,The Hurt Locker,budget,15000000
2008,The Hurt Locker,domgross,17017811
2008,The Hurt Locker,intgross,49894223
2008,The Incredible Hulk,budget,137500000
2008,The Incredible Hulk,domgross,134806913
2008,The Incredible Hulk,intgross,263417913
2008,The Lucky Ones,budget,14000000
2008,The Lucky Ones,domgross,266967
2008,The Lucky Ones,intgross,266967
2008,The Other Boleyn Girl,budget,40000000
2008,The Other Boleyn Girl,domgross,26814957
2008,The Other Boleyn Girl,intgross,77714957
2008,The Reader,budget,32500000
2008,The Reader,domgross,34194407
2008,The Reader,intgross,113019290
2008,The Secret Life of Bees,budget,11000000
2008,The Secret Life of Bees,domgross,37770162
2008,The Secret Life of Bees,intgross,39984023
2008,The Sisterhood of the Traveling Pants 2,budget,27000000
2008,The Sisterhood of the Traveling Pants 2,domgross,44089964
2008,The Sisterhood of the Traveling Pants 2,intgross,44270131
2008,The Strangers,budget,9000000
2008,The Strangers,domgross,52597610
2008,The Strangers,intgross,83051676
2008,The Tale of Despereaux,budget,60000000
2008,The Tale of Despereaux,domgross,50877145
2008,The Tale of Despereaux,intgross,90482317
2008,The Women,budget,16000000
2008,The Women,domgross,26902075
2008,The Women,intgross,50103808
2008,The Wrestler,budget,6000000
2008,The Wrestler,domgross,26238243
2008,The Wrestler,intgross,46634275
2008,Three Kingdoms: Resurrection of the Dragon,budget,20000000
2008,Three Kingdoms: Resurrection of the Dragon,domgross,NA
2008,Three Kingdoms: Resurrection of the Dragon,intgross,22139590
2008,Transsiberian,budget,15000000
2008,Transsiberian,domgross,2203641
2008,Transsiberian,intgross,6379575
2008,Tropic Thunder,budget,90000000
2008,Tropic Thunder,domgross,110461307
2008,Tropic Thunder,intgross,188163455
2008,Twilight,budget,37000000
2008,Twilight,domgross,192769854
2008,Twilight,intgross,397923934
2008,Valkyrie,budget,90000000
2008,Valkyrie,domgross,83077762
2008,Valkyrie,intgross,203902107
2008,Vicky Cristina Barcelona,budget,16000000
2008,Vicky Cristina Barcelona,domgross,23216709
2008,Vicky Cristina Barcelona,intgross,104504817
2008,WALL-E,budget,180000000
2008,WALL-E,domgross,223808164
2008,WALL-E,intgross,532590994
2008,Waltz with Bashir,budget,2000000
2008,Waltz with Bashir,domgross,2283849
2008,Waltz with Bashir,intgross,11125664
2008,Wanted,budget,75000000
2008,Wanted,domgross,134508551
2008,Wanted,intgross,342416460
2008,"Welcome Home, Roscoe Jenkins",budget,27500000
2008,"Welcome Home, Roscoe Jenkins",domgross,42436517
2008,"Welcome Home, Roscoe Jenkins",intgross,43607627
2008,Wendy and Lucy,budget,300000
2008,Wendy and Lucy,domgross,865695
2008,Wendy and Lucy,intgross,1416046
2008,What Happens In Vegas,budget,35000000
2008,What Happens In Vegas,domgross,80277646
2008,What Happens In Vegas,intgross,218535708
2008,Yes Man,budget,50000000
2008,Yes Man,domgross,97690976
2008,Yes Man,intgross,225990976
2009,(500) Days of Summer,budget,7500000
2009,(500) Days of Summer,domgross,32391374
2009,(500) Days of Summer,intgross,60803210
2009,17 Again,budget,40000000
2009,17 Again,domgross,64167069
2009,17 Again,intgross,139474906
2009,2012,budget,200000000
2009,2012,domgross,166112167
2009,2012,intgross,788408539
2009,9,budget,30000000
2009,9,domgross,31749894
2009,9,intgross,48559999
2009,A Perfect Getaway,budget,14000000
2009,A Perfect Getaway,domgross,15515460
2009,A Perfect Getaway,intgross,22815460
2009,A Serious Man,budget,7000000
2009,A Serious Man,domgross,9228788
2009,A Serious Man,intgross,30360570
2009,A Single Man,budget,7000000
2009,A Single Man,domgross,9176000
2009,A Single Man,intgross,28142379
2009,Adam,budget,3200000
2009,Adam,domgross,2277396
2009,Adam,intgross,2828590
2009,Adventureland,budget,9800000
2009,Adventureland,domgross,16044025
2009,Adventureland,intgross,17144025
2009,Agora,budget,70000000
2009,Agora,domgross,619423
2009,Agora,intgross,38992292
2009,Ajami,budget,1000000
2009,Ajami,domgross,621859
2009,Ajami,intgross,621859
2009,All About Steve,budget,15000000
2009,All About Steve,domgross,33862903
2009,All About Steve,intgross,40127259
2009,An Education,budget,7500000
2009,An Education,domgross,12574914
2009,An Education,intgross,29652736
2009,Angels &amp; Demons,budget,150000000
2009,Angels &amp; Demons,domgross,133375846
2009,Angels &amp; Demons,intgross,490875846
2009,Armored,budget,20000000
2009,Armored,domgross,15988876
2009,Armored,intgross,23661038
2009,Astro Boy,budget,65000000
2009,Astro Boy,domgross,19551067
2009,Astro Boy,intgross,44093014
2009,Avatar,budget,425000000
2009,Avatar,domgross,760507625
2009,Avatar,intgross,2783918982
2009,Away We Go,budget,21000000
2009,Away We Go,domgross,9451946
2009,Away We Go,intgross,10108016
2009,Br&uuml;no,budget,42000000
2009,Br&uuml;no,domgross,60054530
2009,Br&uuml;no,intgross,130788243
2009,Bride Wars,budget,30000000
2009,Bride Wars,domgross,58715510
2009,Bride Wars,intgross,115150424
2009,Bright Star,budget,8500000
2009,Bright Star,domgross,4444637
2009,Bright Star,intgross,17260680
2009,Brooklyn&#39;s Finest,budget,17000000
2009,Brooklyn&#39;s Finest,domgross,27163593
2009,Brooklyn&#39;s Finest,intgross,39233233
2009,Brothers,budget,26000000
2009,Brothers,domgross,28544157
2009,Brothers,intgross,45043870
2009,Capitalism: A Love Story,budget,20000000
2009,Capitalism: A Love Story,domgross,14363397
2009,Capitalism: A Love Story,intgross,19121531
2009,Case 39,budget,27000000
2009,Case 39,domgross,13261851
2009,Case 39,intgross,29302804
2009,Chloe,budget,13000000
2009,Chloe,domgross,3075255
2009,Chloe,intgross,9675172
2009,Cloudy with a Chance of Meatballs,budget,100000000
2009,Cloudy with a Chance of Meatballs,domgross,124870275
2009,Cloudy with a Chance of Meatballs,intgross,236827677
2009,Coco avant Chanel,budget,23000000
2009,Coco avant Chanel,domgross,6113834
2009,Coco avant Chanel,intgross,50813834
2009,Coraline,budget,60000000
2009,Coraline,domgross,75286229
2009,Coraline,intgross,126037057
2009,Daybreakers,budget,20000000
2009,Daybreakers,domgross,30101577
2009,Daybreakers,intgross,51401577
2009,Dead Snow,budget,800000
2009,Dead Snow,domgross,46742
2009,Dead Snow,intgross,2194020
2009,District 9,budget,30000000
2009,District 9,domgross,115646235
2009,District 9,intgross,215196627
2009,Drag Me to Hell,budget,30000000
2009,Drag Me to Hell,domgross,42100625
2009,Drag Me to Hell,intgross,91388487
2009,Enter the Void,budget,16000000
2009,Enter the Void,domgross,337997
2009,Enter the Void,intgross,337997
2009,Everybody&#39;s Fine,budget,20000000
2009,Everybody&#39;s Fine,domgross,9208876
2009,Everybody&#39;s Fine,intgross,9208876
2009,Fantastic Mr. Fox,budget,40000000
2009,Fantastic Mr. Fox,domgross,21002919
2009,Fantastic Mr. Fox,intgross,46498922
2009,Fast &amp; Furious,budget,85000000
2009,Fast &amp; Furious,domgross,155064265
2009,Fast &amp; Furious,intgross,363064265
2009,Fired Up!,budget,20000000
2009,Fired Up!,domgross,17231291
2009,Fired Up!,intgross,18608570
2009,Fish Tank,budget,3000000
2009,Fish Tank,domgross,374675
2009,Fish Tank,intgross,5922292
2009,Friday the 13th,budget,17000000
2009,Friday the 13th,domgross,65002019
2009,Friday the 13th,intgross,91700771
2009,Funny People,budget,72500000
2009,Funny People,domgross,51855045
2009,Funny People,intgross,71880305
2009,G-Force,budget,150000000
2009,G-Force,domgross,119436770
2009,G-Force,intgross,287389685
2009,G.I. Joe: The Rise of Cobra,budget,175000000
2009,G.I. Joe: The Rise of Cobra,domgross,150201498
2009,G.I. Joe: The Rise of Cobra,intgross,302469017
2009,Gamer,budget,50000000
2009,Gamer,domgross,20534907
2009,Gamer,intgross,35062683
2009,Get Low,budget,7000000
2009,Get Low,domgross,9176933
2009,Get Low,intgross,9696933
2009,Harry Brown,budget,7300000
2009,Harry Brown,domgross,1818681
2009,Harry Brown,intgross,6294140
2009,Harry Potter and the Half-Blood Prince,budget,250000000
2009,Harry Potter and the Half-Blood Prince,domgross,301959197
2009,Harry Potter and the Half-Blood Prince,intgross,934416487
2009,He&#39;s Just Not That Into You,budget,40000000
2009,He&#39;s Just Not That Into You,domgross,93953653
2009,He&#39;s Just Not That Into You,intgross,178390243
2009,I Come with the Rain,budget,18000000
2009,I Come with the Rain,domgross,0
2009,I Come with the Rain,intgross,627422
2009,I Love You Phillip Morris,budget,13000000
2009,I Love You Phillip Morris,domgross,2037459
2009,I Love You Phillip Morris,intgross,15144685
2009,"I Love You, Man",budget,40000000
2009,"I Love You, Man",domgross,71440011
2009,"I Love You, Man",intgross,91729503
2009,Ice Age: Dawn of the Dinosaurs,budget,90000000
